Day,State_ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident_Population_2020_Census,Population_Density_2020_Census,Density_Rank_2020_Census,SexRatio,Confirmed,Deaths,Recovered
30,33,New York,42.1657,-74.9481,1238403,7241.33746,31918685,3.084621402,164076.3097,20201249,428.7,9,94,True,True,True
30,34,North Carolina,35.6301,-79.8064,107797,7176.019948,8882652,1.23394457,84692.79994,10439388,214.7,17,95,True,True,False
30,35,North Dakota,47.5289,-99.784,1006,12802.23919,1344399,1.483174629,176415.9609,779094,11.3,49,105,True,True,True
30,36,Ohio,40.3888,-82.7649,105767,7637.722323,9033143,1.24565823,77278.34478,11799448,288.8,12,96,True,True,True
30,37,Oklahoma,35.5653,-96.9289,28863,9769.846683,3181931,0.906386611,80413.30098,3959353,57.7,37,98,True,True,True
30,38,Oregon,44.572,-122.0709,140459,3376.59745,3162750,1.374143355,74986.89463,4237256,44.1,41,98,True,True,False
30,39,Pennsylvania,40.5908,-77.2098,132738,6580.813341,9173901,2.559363779,34864.63705,13002700,290.6,11,96,True,True,True
30,40,Rhode Island,41.6809,-71.5118,105343,10802.54984,2497271,1.882241913,235733.7112,1097379,1061.4,3,95,False,True,False
30,41,South Carolina,33.8569,-80.945,237789,8541.647487,4188261,1.594870221,81345.76906,5118425,170.2,21,94,True,True,True
30,42,South Dakota,44.2998,-99.4388,2894,12216.00639,401617,1.642453965,45397.94429,886667,11.7,48,102,True,True,True
30,45,Utah,40.15,-111.8624,39693,10774.62649,2598403,0.481428944,81049.19029,3271616,39.7,42,101,True,True,True
30,46,Vermont,44.0459,-72.7107,3563,1896.027013,889677,1.462260164,142578.9557,643077,69.8,33,97,True,True,True
30,47,Virginia,37.7693,-78.17,456580,5883.895285,5210235,1.284096045,61041.8066,8631393,218.6,16,97,True,True,True
30,49,West Virginia,38.4912,-80.9545,21807,6714.850958,1936860,1.67442247,108074.8398,1793716,74.6,31,98,True,True,True
30,50,Wisconsin,44.2685,-89.6165,68822,10150.34262,6154838,1.087991986,105709.0213,5893718,108.8,27,99,True,True,True
30,51,Wyoming,42.756,-107.3025,1127,8933.597577,634985,1.152715457,109714.9245,576851,5.9,51,104,True,False,True
31,1,Alabama,32.3182,-86.9023,209808,9374.294464,2140705,1.672616989,43659.47848,5024279,99.2,29,94,True,True,False
31,2,Alaska,61.3707,-152.4044,54089,7429.618137,1500325,0.482051848,205089.9124,733391,1.3,52,109,True,False,False
31,3,Arizona,33.7298,-111.4312,641845,10419.47365,6698752,1.729948682,47498.97544,7151502,62.9,35,99,True,True,True
31,4,Arkansas,34.9697,-92.3731,17184,9784.200697,2431538,1.648671715,80573.09222,3011524,57.9,36,96,True,True,True
31,5,California,36.1162,-119.6816,3283336,8413.254805,42279018,1.231189821,107002.3775,39538223,253.7,13,99,True,True,False
31,6,Colorado,39.0598,-105.3111,369575,6879.721522,5452050,1.423577369,94674.42161,5773714,55.7,39,101,True,True,False
31,7,Connecticut,41.5978,-72.7554,233177,7012.703325,5708292,2.818140731,160107.5033,3605944,744.7,6,95,False,False,False
31,8,Delaware,39.3185,-75.5071,76981,8017.445706,1230883,1.396165029,126404.6525,989948,508,8,94,True,True,False
31,9,District of Columbia,38.8974,-77.0268,10149,5224.520332,1100466,2.476133652,155928.8076,689545,11280,1,96,True,True,True
31,10,Florida,27.7663,-81.6868,1694898,8014.703784,19157510,1.538245254,89197.06019,21538187,401.4,10,96,True,True,False
31,11,Georgia,33.0406,-83.6431,895247,8565.590728,6452746,1.561171924,60775.06755,10711908,185.6,19,95,True,True,False
31,12,Hawaii,21.0943,-157.4983,25663,1841.409393,987475,1.56873274,69743.2395,1455271,226.6,15,101,True,True,False
31,13,Idaho,44.2405,-114.4788,79367,9103.362217,603115,1.060344351,33748.91232,1839106,22.3,46,101,False,False,True
31,15,Indiana,39.8494,-86.2583,211249,9308.698959,7014523,1.591556802,104193.3276,6785528,189.4,18,97,True,True,True
31,17,Kansas,38.5266,-96.7265,267542,9506.561943,1168723,1.36014385,40116.61633,2937880,35.9,43,99,False,True,False
31,18,Kentucky,37.6681,-84.6701,315756,8122.371534,3590222,1.032018761,80359.99949,4505836,114.1,25,97,True,True,True
31,19,Louisiana,31.1695,-91.8678,47446,8617.847984,5007448,2.211289332,107714.9902,4657757,107.8,28,96,True,True,False
31,20,Maine,44.6939,-69.3819,26325,2925.431405,1376597,1.500356017,102409.2182,1362359,44.2,40,96,True,False,True
31,21,Maryland,39.0639,-76.8021,337847,5863.244499,7013154,2.010590369,116002.7325,6177224,636.1,7,94,True,True,True
31,22,Massachusetts,42.2302,-71.5301,119731,7602.825853,13632898,2.781737513,197793.1384,7029917,901.2,5,94,True,True,False
31,23,Michigan,43.3266,-84.5361,112812,6109.409597,9366357,2.544506325,93786.83404,10077331,178,20,97,False,False,False
31,24,Minnesota,45.6945,-93.9002,9402,8188.601668,6236640,1.357276958,110585.9389,5706494,71.7,32,99,True,True,True
31,25,Mississippi,32.7416,-89.6787,46144,9240.162371,1569489,2.198173825,52735.56532,2961279,63.1,34,94,True,True,False
31,26,Missouri,38.4561,-92.2884,466936,7722.730108,4156792,1.48551512,67728.56643,6154913,89.5,30,96,True,True,False
31,27,Montana,46.9219,-110.4544,3643,8790.319412,956488,1.312414182,89493.60859,1084225,7.4,50,101,True,True,True
31,28,Nebraska,41.1254,-98.2681,52107,9858.985281,2100123,1.00674836,108566.7036,1961504,25.5,45,100,True,False,True
31,29,Nevada,38.3135,-117.0554,274038,9035.516383,2488049,1.534271383,80776.7204,3104614,28.3,44,101,True,True,False
31,30,New Hampshire,43.4525,-71.5639,4886,4831.541408,1262157,1.608950453,92825.38716,1377529,153.8,23,98,True,True,True
31,31,New Jersey,40.2989,-74.521,607626,7845.238618,9407974,3.083109342,105919.5311,9288994,1263,2,95,True,True,True
31,32,New Mexico,34.8405,-106.2485,67820,8301.296863,2343455,1.886087876,111761.8556,2117522,17.5,47,98,True,True,True
31,33,New York,42.1657,-74.9481,1248475,7298.956731,32161751,3.073018162,165325.7776,20201249,428.7,9,94,True,True,True
31,34,North Carolina,35.6301,-79.8064,112648,7222.7301,8943621,1.232300938,85274.1168,10439388,214.7,17,95,True,True,False
31,35,North Dakota,47.5289,-99.784,955,12811.16235,1345999,1.482141577,176625.9176,779094,11.3,49,105,True,False,True
31,36,Ohio,40.3888,-82.7649,104729,7663.481363,9074070,1.24749942,77628.47439,11799448,288.8,12,96,True,True,True
31,37,Oklahoma,35.5653,-96.9289,29539,9842.680171,3184813,0.910720154,80486.13447,3959353,57.7,37,98,True,True,True
31,38,Oregon,44.572,-122.0709,140459,3376.59745,3162750,1.374143355,74986.89463,4237256,44.1,41,98,False,False,False
31,39,Pennsylvania,40.5908,-77.2098,136254,6608.707444,9228711,2.555062018,34997.49141,13002700,290.6,11,96,True,True,False
31,40,Rhode Island,41.6809,-71.5118,105343,10802.54984,2497271,1.882241913,235733.7112,1097379,1061.4,3,95,False,True,False
31,41,South Carolina,33.8569,-80.945,239683,8611.587282,4227525,1.588232375,82108.36725,5118425,170.2,21,94,True,True,True
31,42,South Dakota,44.2998,-99.4388,2833,12236.35322,402613,1.642494226,45510.53005,886667,11.7,48,102,True,True,True
31,45,Utah,40.15,-111.8624,38574,10811.86965,2607358,0.480347581,81328.51397,3271616,39.7,42,101,True,True,True
31,46,Vermont,44.0459,-72.7107,3537,1917.501751,897351,1.454241538,143808.7851,643077,69.8,33,97,True,True,True
31,47,Virginia,37.7693,-78.17,457993,5913.864172,5234155,1.280560404,61322.04732,8631393,218.6,16,97,True,True,True
31,49,West Virginia,38.4912,-80.9545,21195,6751.734093,1945579,1.672713449,108561.3513,1793716,74.6,31,98,True,True,True
31,50,Wisconsin,44.2685,-89.6165,68537,10169.97359,6177575,1.086567366,106099.5281,5893718,108.8,27,99,True,True,True
31,51,Wyoming,42.756,-107.3025,1313,8969.536543,634985,1.148096779,109714.9245,576851,5.9,51,104,True,False,True
